Country Name,Year,Value (USD),Status
Poland,2019,50394380000.0,Normal value
Poland,2020,83438270000.0,Normal value
Poland,2021,78487800000.0,Normal value
Poland,2022,65624540000.0,Normal value
Poland,2023,69847880000.0,Normal value
Poland,2024,81115020000.0,Normal value
Portugal,1993,2396700000.0,Normal value
Portugal,1994,4978500000.0,Normal value
Portugal,1995,4212300000.0,Normal value
Portugal,1996,7078900000.0,Normal value
Portugal,1997,19886680000.0,Normal value
Portugal,1998,50223630000.0,Normal value
Portugal,1999,38162770000.0,Normal value
Portugal,2000,55584450000.0,Normal value
Portugal,2001,27286080000.0,Normal value
Portugal,2002,22559990000.0,Normal value
Portugal,2003,23901400000.0,Normal value
Portugal,2004,37116910000.0,Normal value
Portugal,2005,35726030000.0,Normal value
Portugal,2006,66037100000.00001,Normal value
Portugal,2007,137401780000.0,Normal value
Portugal,2008,75908300000.0,Normal value
Portugal,2009,44769670000.0,Normal value
Portugal,2010,53651340000.0,Normal value
Portugal,2011,35645570000.0,Normal value
Portugal,2012,26436150000.0,Normal value
Portugal,2013,38972910000.0,Normal value
Portugal,2014,46804660000.0,Normal value
Post-demographic dividend,1975,296569530000.0,Normal value
Post-demographic dividend,1976,365679270000.0,Normal value
Post-demographic dividend,1977,359049980000.0,Normal value
Post-demographic dividend,1978,537565830000.0,Normal value
Post-demographic dividend,1979,594884660000.0,Normal value
Post-demographic dividend,1980,784278210000.0,Normal value
Post-demographic dividend,1981,864209020000.0,Normal value
Post-demographic dividend,1982,779454000000.0,Normal value
Post-demographic dividend,1983,1349657660000.0,Normal value
Post-demographic dividend,1984,1714730610000.0,Normal value
Post-demographic dividend,1985,2434368320000.0,Normal value
Post-demographic dividend,1986,4016234690000.0,Normal value
Post-demographic dividend,1987,6657696430000.0,Normal value
Post-demographic dividend,1988,5959644058000.0,Normal value
Post-demographic dividend,1989,6662660190000.0,Normal value
Post-demographic dividend,1990,5433305330000.0,Normal value
Post-demographic dividend,1991,4578159230000.0,Normal value
Post-demographic dividend,1992,4598083940000.0,Normal value
Post-demographic dividend,1993,6544075570000.0,Normal value
Post-demographic dividend,1994,7466169340000.0,Normal value
Post-demographic dividend,1995,9049019740000.0,Normal value
Post-demographic dividend,1996,11038655320000.0,Normal value
Post-demographic dividend,1997,15269581810000.0,Normal value
Post-demographic dividend,1998,19926944460000.0,Normal value
Post-demographic dividend,1999,29166224800000.0,Normal value
Post-demographic dividend,2000,43621158750000.0,Normal value
Post-demographic dividend,2001,31984672260000.0,Normal value
Post-demographic dividend,2002,25851363650000.0,Normal value
Post-demographic dividend,2003,26397536640000.0,Normal value
Post-demographic dividend,2004,32288772820000.0,Normal value
Post-demographic dividend,2005,40829982990000.0,Normal value
Post-demographic dividend,2006,51600454010000.0,Normal value
Post-demographic dividend,2007,75395577520000.0,Normal value
Post-demographic dividend,2008,74420653570000.0,Normal value
Post-demographic dividend,2009,53645271514455.0,Normal value
Post-demographic dividend,2010,56303925717933.805,Normal value
Post-demographic dividend,2011,61287252800000.0,Normal value
Post-demographic dividend,2012,48644536910000.0,Normal value
Post-demographic dividend,2013,51607449980000.0,Normal value
Post-demographic dividend,2014,58202446050000.0,Normal value
Post-demographic dividend,2015,57796955890000.0,Normal value
Post-demographic dividend,2016,55161212876067.55,Normal value
Post-demographic dividend,2017,55309561087525.1,Normal value
Post-demographic dividend,2018,65847130680000.0,Normal value
Post-demographic dividend,2019,51384414630000.0,Normal value
Post-demographic dividend,2020,62591975070000.0,Normal value
Post-demographic dividend,2021,68863131890000.0,Normal value
Post-demographic dividend,2022,63141994580000.0,Normal value
Post-demographic dividend,2023,55068240570000.0,Normal value
Post-demographic dividend,2024,61108991260000.0,Normal value
Pre-demographic dividend,1998,704050000.0,Normal value
Qatar,2006,20754100000.0,Normal value
Qatar,2007,29940120000.0,Normal value
Qatar,2008,48186490000.0,Normal value
Qatar,2009,25319200000.0,Normal value
Qatar,2010,18401500000.0,Normal value
Qatar,2011,22908600000.0,Normal value
Qatar,2012,19410000000.0,Normal value
Qatar,2013,20564610000.0,Normal value
Qatar,2014,54729710000.0,Normal value
Qatar,2015,24152160000.0,Normal value
Qatar,2016,18956146617.5743,Normal value
Qatar,2017,18330180816.835697,Normal value
Qatar,2018,18980060000.0,Normal value
Qatar,2019,13341180000.0,Normal value
Qatar,2020,23174370000.0,Normal value
Qatar,2021,30966230000.0,Normal value
Qatar,2022,43748450000.0,Normal value
Qatar,2023,34405060000.0,Normal value
Qatar,2024,29236700000.0,Normal value
Romania,1997,238200000.0,Normal value
Romania,1998,151260000.0,Normal value
Romania,1999,100990000.0,Normal value
Romania,2000,56520000.0,Normal value
Romania,2001,104500000.0,Normal value
Romania,2002,143000000.0,Normal value
Romania,2003,220680000.0,Normal value
Romania,2004,828200000.0,Normal value
Romania,2005,1421570000.0,Normal value
Romania,2006,1604660000.0,Normal value
Romania,2007,2787110000.0,Normal value
Romania,2008,1225040000.0,Normal value
Romania,2009,1649630000.0,Normal value
Romania,2010,1677610000.0,Normal value
Romania,2011,2930150000.0,Normal value
Romania,2012,2005700000.0,Normal value
Romania,2013,1484440000.0,Normal value
Romania,2014,1550730000.0,Normal value
Romania,2015,1759480000.0,Normal value
Romania,2016,1721030000.0,Normal value
Romania,2017,2351360000.0,Normal value
Romania,2018,2434860000.0,Normal value
Romania,2019,2044510000.0,Normal value
Romania,2020,2933430000.0,Normal value
Romania,2021,2169860000.0,Normal value
Romania,2022,2434690000.0,Normal value
Romania,2023,3142610000.0,Normal value
Romania,2024,3015340000.0,Normal value
Russian Federation,2001,28201700000.0,Normal value
Russian Federation,2002,47667400000.0,Normal value
Russian Federation,2003,79722900000.0,Normal value
Russian Federation,2004,118693700000.0,Normal value
Russian Federation,2005,147885600000.0,Normal value
Russian Federation,2006,582649200000.0,Normal value
Russian Federation,2007,1277021300000.0,Normal value
Russian Federation,2008,1155013100000.0,Normal value
Russian Federation,2009,510389990000.0,Normal value
Russian Federation,2010,506852040000.0,Normal value
Russian Federation,2011,554231500000.0,Normal value
Russian Federation,2012,340315680000.0,Normal value
Russian Federation,2013,235509960000.0,Normal value
Russian Federation,2014,159939710000.0,Normal value
Russian Federation,2015,117316660000.0,Normal value
Russian Federation,2016,139578411733.55402,Normal value
Russian Federation,2017,145514680300.889,Normal value
Russian Federation,2018,147170210000.0,Normal value
Russian Federation,2019,180721350000.0,Normal value
Russian Federation,2020,276593940000.0,Normal value
Russian Federation,2021,326798600000.0,Normal value
Russian Federation,2022,202570780000.0,Normal value
Russian Federation,2023,214431890000.0,Normal value
Rwanda,2018,13690000.0,Normal value
Rwanda,2019,4980000.0,Normal value
Rwanda,2020,16330000.0,Normal value
Rwanda,2021,5580000.0,Normal value
Rwanda,2022,16750000.0,Normal value
Rwanda,2023,5540000.0,Normal value
Rwanda,2024,43890000.0,Normal value
Saudi Arabia,2001,22291000000.0,Normal value
Saudi Arabia,2002,35678100000.0,Normal value
Saudi Arabia,2003,159056600000.0,Normal value
Saudi Arabia,2004,472940800000.0,Normal value
Saudi Arabia,2005,1103534500000.0,Normal value
Saudi Arabia,2006,1403048100000.0,Normal value
Saudi Arabia,2007,681947600000.0,Normal value
Saudi Arabia,2008,523326600000.0,Normal value
Saudi Arabia,2009,335109900000.0,Normal value
Saudi Arabia,2010,201210910000.0,Normal value
Saudi Arabia,2011,291435880000.0,Normal value
Saudi Arabia,2012,511178270000.0,Normal value
Saudi Arabia,2013,362402350000.0,Normal value
Saudi Arabia,2014,567392070000.0,Normal value
Saudi Arabia,2015,436941100000.0,Normal value
Saudi Arabia,2016,306380423760.474,Normal value
Saudi Arabia,2017,218380624729.86905,Normal value
Saudi Arabia,2018,229577660000.0,Normal value
Saudi Arabia,2019,220782730000.0,Normal value
Saudi Arabia,2020,485419160000.0,Normal value
Saudi Arabia,2021,593308120000.0,Normal value
Saudi Arabia,2022,447513990000.0,Normal value
Saudi Arabia,2023,343138220000.0,Normal value
Saudi Arabia,2024,474047580000.0,Normal value
Serbia,1997,48500000.0,Normal value
Serbia,1998,12500000.0,Normal value
Serbia,1999,26700000.0,Normal value
Serbia,2000,22000000.0,Normal value
Serbia,2001,90000000.0,Normal value
Serbia,2002,118100000.0,Normal value
Serbia,2003,561630000.0,Normal value
Serbia,2004,437770000.0,Normal value
Serbia,2005,678440000.0,Normal value
Serbia,2006,1632760000.0,Normal value
Serbia,2007,3092920000.0,Normal value
Serbia,2008,1187160000.0,Normal value
Serbia,2009,680910000.0,Normal value
Serbia,2010,313970000.0,Normal value
Serbia,2011,382640000.0,Normal value
Serbia,2012,240600000.0,Normal value
Seychelles,2014,157800000.0,Normal value
Seychelles,2018,9090000.0,Normal value
Seychelles,2019,10620000.0,Normal value
Seychelles,2020,9920000.0,Normal value
Seychelles,2021,2530000.0,Normal value
Seychelles,2022,7870000.0,Normal value
Seychelles,2023,13070000.0,Normal value
Seychelles,2024,2620000.0,Normal value
Singapore,1979,1063000000.0,Normal value
Singapore,1980,3645700000.0,Normal value
Singapore,1981,6376700000.0,Normal value
Singapore,1982,2419000000.0,Normal value
Singapore,1983,5587600000.0,Normal value
Singapore,1984,3842600000.0,Normal value
Singapore,1985,1445610000.0,Normal value
Singapore,1986,2681700000.0,Normal value
Singapore,1987,7222420000.0,Normal value
Singapore,1988,4622030000.0,Normal value
Singapore,1989,14114810000.0,Normal value
Singapore,1990,21069600000.0,Normal value
Singapore,1991,18083700000.0,Normal value
Singapore,1992,18905900000.0,Normal value
Singapore,1993,83468250000.0,Normal value
Singapore,1994,88880800000.0,Normal value
Singapore,1995,63952220000.0,Normal value
Singapore,1996,60254800000.0,Normal value
Singapore,1997,74137300000.0,Normal value
Singapore,1998,58509600000.0,Normal value
Singapore,1999,107406500000.0,Normal value
Singapore,2000,95153100000.0,Normal value
Singapore,2001,71093600000.0,Normal value
Singapore,2002,63047800000.0,Normal value
Singapore,2003,94336510000.0,Normal value
Singapore,2004,110812120000.0,Normal value
Singapore,2005,116623470000.0,Normal value
Singapore,2006,185884510000.0,Normal value
Singapore,2007,381288700000.0,Normal value
Singapore,2008,253028450000.0,Normal value
Singapore,2009,253832050000.0,Normal value
Singapore,2010,305796890000.0,Normal value
Singapore,2011,274686370000.0,Normal value
Singapore,2012,260747370000.0,Normal value
Singapore,2013,278735280000.0,Normal value
Singapore,2014,200606610000.0,Normal value
Singapore,2015,198030460000.0,Normal value
Singapore,2016,188052424095.719,Normal value
Singapore,2017,219611952181.099,Normal value
Singapore,2018,219525210000.0,Normal value
Singapore,2019,114204160000.0,Normal value
Slovak Republic,1993,2700000.0,Normal value
Slovak Republic,1994,174700000.0,Normal value
Slovak Republic,1995,834700000.0,Normal value
Slovak Republic,1996,2607100000.0,Normal value
Slovak Republic,1997,2368800000.0,Normal value
Slovak Republic,1998,1012000000.0,Normal value
Slovak Republic,1999,478000000.0,Normal value
Slovak Republic,2000,534000000.0,Normal value
Slovak Republic,2001,953200000.0,Normal value
Slovak Republic,2002,880900000.0,Normal value
Slovak Republic,2003,746500000.0,Normal value
Slovak Republic,2004,750500000.0,Normal value
Slovak Republic,2005,66400000.00000001,Normal value
Slovak Republic,2006,99500000.0,Normal value
Slovak Republic,2007,31270000.0,Normal value
Slovak Republic,2008,21080000.0,Normal value
Slovak Republic,2009,174680000.0,Normal value
Slovak Republic,2010,308920000.0,Normal value
Slovak Republic,2011,452810000.0,Normal value
Slovak Republic,2012,76940000.0,Normal value
Slovak Republic,2013,53950000.0,Normal value
Slovak Republic,2014,10240000.0,Normal value
Slovenia,1993,400000.0,Normal value
Slovenia,1994,416600000.0,Normal value
Slovenia,1995,348100000.0,Normal value
Slovenia,1996,494100000.0,Normal value
Slovenia,1997,519740000.0,Normal value
Slovenia,1998,806050000.0,Normal value
Slovenia,1999,848370000.0,Normal value
Slovenia,2000,638860000.0,Normal value
Slovenia,2001,965680000.0,Normal value
Slovenia,2002,926520000.0,Normal value
Slovenia,2003,500240000.0,Normal value
Slovenia,2004,771260000.0,Normal value
Slovenia,2005,476050000.0,Normal value
Slovenia,2006,1056370000.0,Normal value
Slovenia,2007,2936580000.0,Normal value
Slovenia,2008,1352320000.0,Normal value
Slovenia,2009,1032860000.0,Normal value
Slovenia,2010,484040000.0,Normal value
Slovenia,2011,512100000.0,Normal value
Slovenia,2012,399910000.0,Normal value
Slovenia,2013,412580000.0,Normal value
Slovenia,2014,735840000.0,Normal value
Slovenia,2015,364530000.0,Normal value
Slovenia,2016,305770690.96431303,Normal value
Slovenia,2017,400826169.048372,Normal value
Slovenia,2018,0.0,Normal value
Slovenia,2019,149940000.0,Normal value
Slovenia,2020,462050000.0,Normal value
Slovenia,2021,361430000.0,Normal value
Slovenia,2022,415480000.0,Normal value
Slovenia,2023,313360000.0,Normal value
Slovenia,2024,426010000.0,Normal value
South Africa,1975,894000000.0,Normal value
South Africa,1976,743020000.0,Normal value
South Africa,1977,837000000.0,Normal value
South Africa,1978,1094000000.0,Normal value
South Africa,1979,2102300000.0,Normal value
South Africa,1980,5188400000.0,Normal value
South Africa,1981,2602660000.0,Normal value
South Africa,1982,2593830000.0,Normal value
South Africa,1983,3415490000.0,Normal value
South Africa,1984,1832370000.0,Normal value
South Africa,1985,2429540000.0,Normal value
South Africa,1986,5184670000.0,Normal value
South Africa,1987,9899210000.0,Normal value
South Africa,1988,4405510000.0,Normal value
South Africa,1989,7399170000.0,Normal value
South Africa,1990,8245809999.999999,Normal value
South Africa,1991,8078710000.0,Normal value
South Africa,1992,7242640000.0,Normal value
South Africa,1993,7914560000.0,Normal value
South Africa,1994,13356750000.0,Normal value
South Africa,1995,15947900000.0,Normal value
South Africa,1996,26646700000.0,Normal value
South Africa,1997,42069040000.0,Normal value
South Africa,1998,54282820000.0,Normal value
South Africa,1999,72818840000.0,Normal value
South Africa,2000,70501850000.0,Normal value
South Africa,2001,35362320000.0,Normal value
South Africa,2002,47686360000.0,Normal value
South Africa,2003,49058710000.0,Normal value
South Africa,2004,83768360000.0,Normal value
South Africa,2005,111313230000.0,Normal value
South Africa,2006,173739710000.0,Normal value
South Africa,2007,257724510000.0,Normal value
South Africa,2008,202637450000.0,Normal value
South Africa,2009,217513740000.0,Normal value
South Africa,2010,277223790000.0,Normal value
South Africa,2011,225830990000.0,Normal value
South Africa,2012,226864050000.0,Normal value
South Africa,2013,232250440000.0,Normal value
South Africa,2014,245696620000.0,Normal value
South Africa,2015,233988400000.0,Normal value
South Africa,2016,402438614930.951,Normal value
South Africa,2017,409717338863.46,Normal value
South Africa,2018,295012440000.0,Normal value
South Africa,2019,284816620000.0,Normal value
South Africa,2020,293832160000.0,Normal value
South Africa,2021,257973870000.0,Normal value
South Africa,2022,234088270000.0,Normal value
South Africa,2023,200029250000.0,Normal value
South Africa,2024,192028040000.0,Normal value
South Asia,2000,513912407404.089,Normal value
South Asia,2001,248535078382.804,Normal value
South Asia,2002,197228382278.522,Normal value
South Asia,2003,283504060505.306,Normal value
South Asia,2004,377843558892.264,Normal value
South Asia,2005,475004509409.915,Normal value
South Asia,2006,638224736429.835,Normal value
South Asia,2007,1092087635348.74,Normal value
South Asia,2008,1039685873974.31,Normal value
South Asia,2009,1054317361502.82,Normal value
South Asia,2010,1070721247347.98,Normal value
South Asia,2011,747681474634.71,Normal value
South Asia,2012,640556988294.273,Normal value
South Asia,2013,573762239532.57,Normal value
South Asia,2014,779842743288.323,Normal value
South Asia,2015,817594816647.972,Normal value
South Asia,2016,824869715694.6439,Normal value
South Asia,2017,1233711888474.5403,Normal value
South Asia,2018,1276661110000.0,Normal value
South Asia,2019,1221596360000.0,Normal value
South Asia,2020,1860086000000.0,Normal value
South Asia,2021,2347025660000.0,Normal value
South Asia,2022,1712127700000.0,Normal value
South Asia,2023,1959352890000.0,Normal value
South Asia,2024,3361707600000.0,Normal value
South Asia (IDA & IBRD),2000,513912407404.089,Normal value
South Asia (IDA & IBRD),2001,248535078382.804,Normal value
South Asia (IDA & IBRD),2002,197228382278.522,Normal value
South Asia (IDA & IBRD),2003,283504060505.306,Normal value
South Asia (IDA & IBRD),2004,377843558892.264,Normal value
South Asia (IDA & IBRD),2005,475004509409.915,Normal value
South Asia (IDA & IBRD),2006,638224736429.835,Normal value
South Asia (IDA & IBRD),2007,1092087635348.74,Normal value
South Asia (IDA & IBRD),2008,1039685873974.31,Normal value
South Asia (IDA & IBRD),2009,1054317361502.82,Normal value
South Asia (IDA & IBRD),2010,1070721247347.98,Normal value
South Asia (IDA & IBRD),2011,747681474634.71,Normal value
South Asia (IDA & IBRD),2012,640556988294.273,Normal value
South Asia (IDA & IBRD),2013,573762239532.57,Normal value
South Asia (IDA & IBRD),2014,779842743288.323,Normal value
South Asia (IDA & IBRD),2015,817594816647.972,Normal value
South Asia (IDA & IBRD),2016,824869715694.6439,Normal value
South Asia (IDA & IBRD),2017,1233711888474.5403,Normal value
South Asia (IDA & IBRD),2018,1276661110000.0,Normal value
South Asia (IDA & IBRD),2019,1221596360000.0,Normal value
South Asia (IDA & IBRD),2020,1860086000000.0,Normal value
South Asia (IDA & IBRD),2021,2347025660000.0,Normal value
South Asia (IDA & IBRD),2022,1712127700000.0,Normal value
South Asia (IDA & IBRD),2023,1959352890000.0,Normal value
South Asia (IDA & IBRD),2024,3361707600000.0,Normal value
Spain,1975,1807000000.0,Normal value
Spain,1976,1962000000.0,Normal value
Spain,1978,2148000000.0,Normal value
Spain,1979,1119220000.0,Normal value
Spain,1980,887760000.0,Normal value
Spain,1981,1536270000.0,Normal value
Spain,1982,1206910000.0,Normal value
Spain,1983,1189500000.0,Normal value
Spain,1984,2285720000.0,Normal value
Spain,1985,3731060000.0,Normal value
Spain,1986,15808470000.0,Normal value
Spain,1987,40861730000.0,Normal value
Spain,1988,26273780000.0,Normal value
Spain,1989,39543850000.0,Normal value
Spain,1990,45237610000.0,Normal value
Spain,1991,48194420000.0,Normal value
Spain,1992,38079680000.0,Normal value
Spain,1993,45389680000.0,Normal value
Spain,1994,69287400000.0,Normal value
Spain,1995,65931590000.0,Normal value
Spain,1996,103558370000.0,Normal value
Spain,1997,190139930000.0,Normal value
Spain,1998,376134970000.0,Normal value
Spain,1999,1025852420000.0,Normal value
Spain,2000,1583553500000.0,Normal value
Spain,2001,1490411300000.0,Normal value
Spain,2002,453547920000.0,Normal value
Spain,2003,618319840000.0,Normal value
Spain,2004,860943370000.0,Normal value
Spain,2005,981438310000.0,Normal value
Spain,2006,1498503960000.0,Normal value
Spain,2007,2278395800000.0,Normal value
Spain,2008,1727120120000.0,Normal value
Spain,2009,1278007430000.0,Normal value
Spain,2010,1374271440000.0,Normal value
Spain,2011,1127592290000.0,Normal value
Spain,2012,864383240000.0,Normal value
Spain,2013,914963460000.0,Normal value
Spain,2014,991721470000.0,Normal value
Spain,2015,978396430000.0,Normal value
Spain,2016,646295000000.0,Normal value
Spain,2017,734350000000.0,Normal value
Spain,2018,623690970000.0,Normal value
Spain,2019,500184390000.0,Normal value
Spain,2020,489373270000.0,Normal value
Spain,2021,398443370000.0,Normal value
Spain,2022,362703550000.0,Normal value
Spain,2023,314784900000.0,Normal value
Spain,2024,276234040000.0,Normal value
Sri Lanka,1993,377500000.0,Normal value
Sri Lanka,1994,695100000.0,Normal value
Sri Lanka,1995,85300000.0,Normal value
Sri Lanka,1996,58900000.0,Normal value
Sri Lanka,1997,309200000.0,Normal value
Sri Lanka,1998,281600000.0,Normal value
Sri Lanka,1999,208460000.0,Normal value
Sri Lanka,2000,133600000.0,Normal value
Sri Lanka,2001,130520000.0,Normal value
Sri Lanka,2002,315460000.0,Normal value
Sri Lanka,2003,720220000.0,Normal value
Sri Lanka,2004,558120000.0,Normal value
Sri Lanka,2005,1079860000.0,Normal value
Sri Lanka,2006,978630000.0,Normal value
Sri Lanka,2007,966270000.0,Normal value
Sri Lanka,2008,968470000.0,Normal value
Sri Lanka,2009,1245300000.0,Normal value
Sri Lanka,2010,4994900000.0,Normal value
Sri Lanka,2011,4795920000.0,Normal value
Sri Lanka,2012,1674450000.0,Normal value
Sri Lanka,2013,1532630000.0,Normal value
Sri Lanka,2014,2598450000.0,Normal value
Sri Lanka,2015,1793280000.0,Normal value
Sri Lanka,2016,1203803238.5358598,Normal value
Sri Lanka,2017,2400646945.68048,Normal value
Sri Lanka,2018,1097420000.0,Normal value
Sri Lanka,2019,942180000.0,Normal value
Sri Lanka,2020,1855740000.0,Normal value
Sri Lanka,2021,5273400000.0,Normal value
Sri Lanka,2022,1684420000.0,Normal value
Sri Lanka,2023,1022680000.0,Normal value
Sri Lanka,2024,1493820000.0,Normal value
Sub-Saharan Africa,1994,13840200000.0,Normal value
Sub-Saharan Africa,1995,16344660000.0,Normal value
Sub-Saharan Africa,1996,27822610000.0,Normal value
Sub-Saharan Africa,1997,43586700000.0,Normal value
Sub-Saharan Africa,1998,55499300000.0,Normal value
Sub-Saharan Africa,1999,73412190000.0,Normal value
Sub-Saharan Africa,2001,35723100000.0,Normal value
Sub-Saharan Africa,2020,297463740000.0,Normal value
Sub-Saharan Africa (IDA & IBRD),1994,13840200000.0,Normal value
Sub-Saharan Africa (IDA & IBRD),1995,16344660000.0,Normal value
Sub-Saharan Africa (IDA & IBRD),1996,27822610000.0,Normal value
Sub-Saharan Africa (IDA & IBRD),1997,43586700000.0,Normal value
Sub-Saharan Africa (IDA & IBRD),1998,55499300000.0,Normal value
Sub-Saharan Africa (IDA & IBRD),1999,73412190000.0,Normal value
Sub-Saharan Africa (IDA & IBRD),2001,35723100000.0,Normal value
Sub-Saharan Africa (IDA & IBRD),2020,297463740000.0,Normal value
Sub-Saharan Africa (excluding high income),1994,13840200000.0,Normal value
Sub-Saharan Africa (excluding high income),1995,16344660000.0,Normal value
Sub-Saharan Africa (excluding high income),1996,27822610000.0,Normal value
Sub-Saharan Africa (excluding high income),1997,43586700000.0,Normal value
Sub-Saharan Africa (excluding high income),1998,55499300000.0,Normal value
Sub-Saharan Africa (excluding high income),1999,73412190000.0,Normal value
Sub-Saharan Africa (excluding high income),2001,35723100000.0,Normal value
Sub-Saharan Africa (excluding high income),2004,85992090000.0,Normal value
Sub-Saharan Africa (excluding high income),2005,114013530000.0,Normal value
Sub-Saharan Africa (excluding high income),2006,179046480000.0,Normal value
Sub-Saharan Africa (excluding high income),2019,288800720000.0,Normal value
Sub-Saharan Africa (excluding high income),2020,297453820000.0,Normal value
Sub-Saharan Africa (excluding high income),2021,260905980000.0,Normal value
Sweden,1975,109000000.0,Normal value
Sweden,1976,126000000.0,Normal value
Sweden,1977,374000000.0,Normal value
Sweden,1978,424000000.0,Normal value
Sweden,1979,2062300000.0,Normal value
Sweden,1980,1796400000.0,Normal value
Sweden,1981,3669500000.0,Normal value
Sweden,1982,4614200000.0,Normal value
Sweden,1983,9847400000.0,Normal value
Sweden,1984,8470200000.000001,Normal value
Sweden,1985,10799760000.0,Normal value
Sweden,1986,16924000000.0,Normal value
Sweden,1987,19588400000.0,Normal value
Sweden,1988,18661700000.0,Normal value
Sweden,1989,18034400000.0,Normal value
Sweden,1990,15665200000.0,Normal value
Sweden,1991,20534700000.0,Normal value
Sweden,1992,28450200000.0,Normal value
Sweden,1993,40607900000.0,Normal value
Sweden,1994,88487090000.0,Normal value
Sweden,1995,99323720000.0,Normal value
Sweden,1996,130469500000.0,Normal value
Sweden,1997,152823830000.0,Normal value
Sweden,1998,199768810000.0,Normal value
Sweden,1999,214818920000.0,Normal value
Sweden,2000,379060460000.0,Normal value
Sweden,2001,299878360000.0,Normal value
Sweden,2002,185567120000.0,Normal value
Sweden,2003,198436600000.0,Normal value
Sweden,2004,309800400000.0,Normal value
Switzerland,1975,31659000000.0,Normal value
Switzerland,1976,43140000000.0,Normal value
Switzerland,1977,36001110000.0,Normal value
Switzerland,1978,42907390000.0,Normal value
Switzerland,1979,69497400000.0,Normal value
Switzerland,1980,79167200000.0,Normal value
Switzerland,1981,74911900000.0,Normal value
Switzerland,1983,126768600000.0,Normal value
Switzerland,1984,130547100000.0,Normal value
Switzerland,1985,214595940000.0,Normal value
Switzerland,1986,130547100000.0,Normal value
Switzerland,1987,426770400000.0,Normal value
Switzerland,1988,388573800000.0,Normal value
Switzerland,1989,413779500000.0,Normal value
Switzerland,1990,400523200000.0,Normal value
Switzerland,1991,73511430000.0,Normal value
Switzerland,1992,72399770000.0,Normal value
Switzerland,1993,187135350000.0,Normal value
Switzerland,1994,255674000000.0,Normal value
Switzerland,1995,319117000000.0,Normal value
Switzerland,1996,415205600000.0,Normal value
Switzerland,1997,540289320000.0,Normal value
Switzerland,1998,688088100000.0,Normal value
Switzerland,1999,465251450000.0,Normal value
Switzerland,2000,634098120000.0,Normal value
Switzerland,2001,586594590000.0,Normal value
Switzerland,2002,490762350000.0,Normal value
Switzerland,2003,448671720000.0,Normal value
Switzerland,2004,43853810000.0,Normal value
Switzerland,2005,56648390000.0,Normal value
Switzerland,2006,81267490000.0,Normal value
Switzerland,2007,1259262900000.0,Normal value
Switzerland,2008,1412767510000.0,Normal value
Switzerland,2009,770619190000.0,Normal value
Switzerland,2010,875368250000.0,Normal value
Switzerland,2011,827906500000.0,Normal value
Switzerland,2012,591987480000.0,Normal value
Switzerland,2013,699584830000.0,Normal value
Switzerland,2014,734057670000.0,Normal value
Switzerland,2015,955219290000.0,Normal value
Switzerland,2016,837238026509.573,Normal value
Switzerland,2017,948337108766.2788,Normal value
Switzerland,2018,938346160000.0,Normal value
Switzerland,2019,965703570000.0,Normal value
Switzerland,2020,1307702760000.0,Normal value
Switzerland,2021,853664900000.0,Normal value
Switzerland,2022,865184780000.0,Normal value
Switzerland,2023,769187620000.0,Normal value
Switzerland,2024,719348850000.0,Normal value
Tanzania,1999,40000.0,Normal value
Tanzania,2000,4800000.0,Normal value
Tanzania,2001,7130000.0,Normal value
Tanzania,2020,18520000.0,Normal value
Tanzania,2021,22000000.0,Normal value
Tanzania,2022,29480000.0,Normal value
Tanzania,2023,35620000.0,Normal value
Tanzania,2024,66240000.0,Normal value
Thailand,1980,693000000.0,Normal value
Thailand,1981,233000000.0,Normal value
Thailand,1982,555000000.0,Normal value
Thailand,1983,794000000.0,Normal value
Thailand,1984,936000000.0,Normal value
Thailand,1985,1323000000.0,Normal value
Thailand,1986,2202000000.0,Normal value
Thailand,1987,10797000000.0,Normal value
Thailand,1988,13116000000.0,Normal value
Thailand,1989,12721700000.0,Normal value
Thailand,1990,15736500000.0,Normal value
Thailand,1991,19401000000.0,Normal value
Thailand,1992,71445470000.0,Normal value
Thailand,1993,87102150000.0,Normal value
Thailand,1994,81034600000.0,Normal value
Thailand,1995,58913800000.0,Normal value
Thailand,1996,6673620000.0,Normal value
Thailand,1997,17655040000.0,Normal value
Thailand,1998,22670570000.0,Normal value
Thailand,1999,37307120000.0,Normal value
Thailand,2000,19331120000.0,Normal value
Thailand,2001,31050830000.0,Normal value
Thailand,2002,41280400000.0,Normal value
Thailand,2003,104549680000.0,Normal value
Thailand,2004,116936880000.0,Normal value
Thailand,2005,89820010000.0,Normal value
Thailand,2006,97009620000.0,Normal value
Thailand,2007,112751130000.0,Normal value
Thailand,2008,106057510000.0,Normal value
Thailand,2009,126621460000.0,Normal value
Thailand,2010,222431070000.0,Normal value
Thailand,2011,215271140000.0,Normal value
Thailand,2012,238851460000.0,Normal value
Thailand,2013,349911670000.0,Normal value
Thailand,2014,310639820000.0,Normal value
Thailand,2015,271316690000.0,Normal value
Thailand,2016,324998738315.399,Normal value
Thailand,2017,339528729671.634,Normal value
Thailand,2018,386542650000.0,Normal value
Thailand,2019,367105830000.0,Normal value
Thailand,2020,481299000000.0,Normal value
Thailand,2021,597944480000.0,Normal value
Thailand,2022,478204670000.0,Normal value
Thailand,2023,342722600000.0,Normal value
Thailand,2024,301890000000.0,Normal value
Trinidad and Tobago,2000,139100000.0,Normal value
